#Date     	Time    	T IR	T Sens	Mag  	Hz   	Alt	Azi  	Lat    	Lon   	SL m
2018-09-01 	23:28:31	9.07	24.49	19.87	1.445	23	202	38:20:51,61412	-4:54:5,94036	691
2018-09-01 	23:28:32	9.15	24.51	20.48	0.824	23	202	38:20:51,61409	-4:54:5,94036	691
2018-09-01 	23:28:33	9.19	24.51	20.48	0.824	23	202	38:20:51,6116	-4:54:5,94893	691
2018-09-01 	23:28:34	9.07	24.51	20.48	0.824	23	202	38:20:51,60818	-4:54:5,95534	692
2018-09-01 	23:28:35	9.11	24.53	20.48	0.824	23	202	38:20:51,60253	-4:54:5,95202	692
2018-09-01 	23:28:36	9.21	24.55	20.48	0.824	23	201	38:20:51,59663	-4:54:5,95426	692
2018-09-01 	23:28:37	9.19	24.51	20.48	0.824	23	202	38:20:51,59112	-4:54:5,95573	693
2018-09-01 	23:28:38	9.21	24.53	20.48	0.824	23	202	38:20:51,58752	-4:54:5,95958	693
2018-09-01 	23:28:39	9.21	24.53	20.48	0.824	24	202	38:20:51,58172	-4:54:5,96426	692
2018-09-01 	23:28:40	9.19	24.53	20.48	0.824	23	201	38:20:51,57654	-4:54:5,95238	692
2018-09-01 	23:28:41	9.11	24.53	20.48	0.824	23	202	38:20:51,58	-4:54:5,93647	692
2018-09-01 	23:28:42	4.63	24.53	20.5	0.809	37	200	38:20:51,59148	-4:54:5,92204	691
2018-09-01 	23:28:43	4.59	24.55	20.5	0.809	37	200	38:20:51,59958	-4:54:5,91138	691
2018-09-01 	23:28:44	4.57	24.53	20.68	0.685	37	200	38:20:51,60718	-4:54:5,90573	691
2018-09-01 	23:28:45	4.49	24.53	20.68	0.685	36	200	38:20:51,61168	-4:54:5,90472	691
2018-09-01 	23:28:46	4.57	24.53	20.68	0.685	37	200	38:20:51,6152	-4:54:5,90404	691
2018-09-01 	23:28:47	4.59	24.55	20.68	0.685	37	200	38:20:51,61492	-4:54:5,90605	690
2018-09-01 	23:28:48	4.57	24.55	20.68	0.685	37	200	38:20:51,62132	-4:54:5,9062	690
2018-09-01 	23:28:49	4.57	24.55	20.68	0.685	37	200	38:20:51,63184	-4:54:5,91487	690
2018-09-01 	23:28:50	4.59	24.57	20.68	0.685	37	200	38:20:51,64361	-4:54:5,92625	690
2018-09-01 	23:28:51	-1.35	24.55	20.68	0.685	36	200	38:20:51,65452	-4:54:5,92632	689
2018-09-01 	23:28:52	-1.35	24.57	20.68	0.685	57	198	38:20:51,65394	-4:54:5,92826	690
2018-09-01 	23:28:53	-1.33	24.57	20.87	0.575	56	197	38:20:51,65459	-4:54:5,93258	690
2018-09-01 	23:28:54	-1.35	24.55	20.87	0.575	57	197	38:20:51,65682	-4:54:5,93075	690
2018-09-01 	23:28:55	-1.33	24.57	20.87	0.575	56	197	38:20:51,64858	-4:54:5,93489	690
2018-09-01 	23:28:56	-1.39	24.55	20.88	0.57	57	197	38:20:51,64357	-4:54:5,93338	690
2018-09-01 	23:28:57	-1.29	24.55	20.88	0.57	57	198	38:20:51,63889	-4:54:5,9355	690
2018-09-01 	23:28:58	-1.29	24.57	20.88	0.57	56	197	38:20:51,64066	-4:54:5,93816	690
2018-09-01 	23:28:59	-1.33	24.61	20.88	0.57	57	197	38:20:51,64562	-4:54:5,94202	690
2018-09-01 	23:29:00	-1.29	24.59	20.87	0.575	56	197	38:20:51,64775	-4:54:5,9458	690
2018-09-01 	23:29:01	-4.85	24.57	20.87	0.575	56	197	38:20:51,64699	-4:54:5,95012	690
2018-09-01 	23:29:02	-4.89	24.57	20.87	0.575	88	17	38:20:51,64667	-4:54:5,95138	690
2018-09-01 	23:29:03	-4.85	24.55	20.79	0.619	85	31	38:20:51,65102	-4:54:5,95188	690
2018-09-01 	23:29:04	-4.89	24.55	20.79	0.619	85	35	38:20:51,65639	-4:54:5,95811	690
2018-09-01 	23:29:05	-4.85	24.57	20.79	0.619	85	34	38:20:51,6638	-4:54:5,96066	690
2018-09-01 	23:29:06	-4.99	24.55	20.79	0.619	85	33	38:20:51,66697	-4:54:5,96048	690
2018-09-01 	23:29:07	-4.89	24.55	20.79	0.619	86	35	38:20:51,67439	-4:54:5,9589	690
2018-09-01 	23:29:08	-4.99	24.55	20.79	0.619	85	33	38:20:51,67914	-4:54:5,95746	690
2018-09-01 	23:29:09	-4.89	24.57	20.79	0.619	86	29	38:20:51,68202	-4:54:5,95699	690
2018-09-01 	23:29:10	-4.85	24.55	20.79	0.619	86	27	38:20:51,68346	-4:54:5,95667	690
2018-09-01 	23:29:11	-5.03	24.57	20.79	0.619	85	32	38:20:51,68411	-4:54:5,9567	690
2018-09-01 	23:29:12	-3.19	24.57	20.79	0.619	88	161	38:20:51,68447	-4:54:5,95681	690
2018-09-01 	23:29:13	-3.27	24.55	20.72	0.661	64	22	38:20:51,68213	-4:54:5,95602	690
2018-09-01 	23:29:14	-3.27	24.59	20.72	0.661	64	21	38:20:51,68767	-4:54:5,95739	690
2018-09-01 	23:29:15	-3.19	24.57	20.72	0.661	64	20	38:20:51,69232	-4:54:5,95699	690
2018-09-01 	23:29:16	-3.19	24.57	20.7	0.673	64	21	38:20:51,69696	-4:54:5,95778	690
2018-09-01 	23:29:17	-3.27	24.59	20.7	0.673	64	21	38:20:51,70196	-4:54:5,96113	690
2018-09-01 	23:29:18	-3.27	24.57	20.7	0.673	64	21	38:20:51,70474	-4:54:5,9616	690
2018-09-01 	23:29:19	-3.27	24.57	20.7	0.673	64	20	38:20:51,70808	-4:54:5,96149	690
2018-09-01 	23:29:20	-3.23	24.57	20.7	0.673	64	22	38:20:51,70891	-4:54:5,96221	690
2018-09-01 	23:29:21	-3.27	24.57	20.7	0.673	64	20	38:20:51,70517	-4:54:5,95958	690
2018-09-01 	23:29:22	2.31	24.57	20.7	0.673	64	19	38:20:51,70279	-4:54:5,95955	690
2018-09-01 	23:29:23	2.43	24.55	20.7	0.673	42	21	38:20:51,7015	-4:54:5,95634	689
2018-09-01 	23:29:25	2.39	24.57	20.3	0.973	42	21	38:20:51,7016	-4:54:5,95314	689
2018-09-01 	23:29:26	2.39	24.59	20.3	0.973	42	21	38:20:51,7016	-4:54:5,95249	689
2018-09-01 	23:29:27	2.43	24.57	20.3	0.973	42	20	38:20:51,70153	-4:54:5,95206	689
2018-09-01 	23:29:28	2.47	24.57	20.3	0.973	42	20	38:20:51,7015	-4:54:5,95184	689
2018-09-01 	23:29:29	2.47	24.57	20.3	0.973	42	20	38:20:51,70146	-4:54:5,95174	689
2018-09-01 	23:29:30	2.47	24.57	20.3	0.973	41	21	38:20:51,70142	-4:54:5,95166	689
2018-09-01 	23:29:32	7.97	24.61	20.3	0.973	42	20	38:20:51,70135	-4:54:5,95163	689
2018-09-01 	23:29:33	7.91	24.57	19.72	1.66	23	25	38:20:51,70132	-4:54:5,95163	689
2018-09-01 	23:29:34	7.97	24.55	19.72	1.66	25	23	38:20:51,70132	-4:54:5,95166	689
2018-09-01 	23:29:35	8.09	24.55	19.72	1.66	25	22	38:20:51,70135	-4:54:5,95174	689
2018-09-01 	23:29:36	7.97	24.57	19.72	1.66	25	22	38:20:51,70139	-4:54:5,95174	689
2018-09-01 	23:29:37	7.95	24.57	19.72	1.66	25	22	38:20:51,70139	-4:54:5,95174	689
2018-09-01 	23:29:38	7.97	24.59	19.72	1.66	25	21	38:20:51,70142	-4:54:5,9517	689
2018-09-01 	23:29:39	8.01	24.55	19.72	1.66	25	22	38:20:51,70142	-4:54:5,95166	689
2018-09-01 	23:29:40	7.95	24.55	19.72	1.66	25	22	38:20:51,70139	-4:54:5,95166	689
2018-09-01 	23:29:41	8.05	24.55	19.72	1.66	25	22	38:20:51,70132	-4:54:5,95166	689
2018-09-01 	23:29:42	6.79	24.59	19.72	1.66	25	22	38:20:51,70124	-4:54:5,95166	689
2018-09-01 	23:29:43	-4.65	24.57	19.72	1.66	28	21	38:20:51,70121	-4:54:5,95163	689
2018-09-01 	23:29:44	9.07	24.57	19.72	1.66	83	182	38:20:51,70114	-4:54:5,95163	689
2018-09-01 	23:29:46	7.29	24.59	20.73	0.655	24	272	38:20:51,70099	-4:54:5,95166	689
2018-09-01 	23:29:49	7.41	24.61	20.01	1.271	26	335	38:20:51,70427	-4:54:5,94929	689
2018-09-01 	23:29:50	7.33	24.59	20.01	1.271	26	335	38:20:51,70337	-4:54:5,95678	688
2018-09-01 	23:29:51	7.45	24.61	20.01	1.271	26	339	38:20:51,7006	-4:54:5,96444	688
2018-09-01 	23:29:52	7.37	24.57	20.01	1.271	26	337	38:20:51,69998	-4:54:5,97182	688
2018-09-01 	23:29:53	7.41	24.59	20.01	1.271	26	337	38:20:51,70164	-4:54:5,97618	688
2018-09-01 	23:29:54	7.45	24.61	20.01	1.271	26	336	38:20:51,70466	-4:54:5,97712	688
2018-09-01 	23:37:03	8.29	25.45	19.6	1.854	26	0	38:21:47,17508	-4:54:6,06517	736
2018-09-01 	23:37:04	8.33	25.43	19.33	2.377	26	359	38:21:47,17325	-4:54:6,06438	736
2018-09-01 	23:37:05	8.29	25.43	19.33	2.377	26	359	38:21:47,17159	-4:54:6,0615	736
2018-09-01 	23:37:06	8.23	25.43	19.33	2.377	26	359	38:21:47,17073	-4:54:6,0593	737
2018-09-01 	23:37:07	8.27	25.43	19.33	2.377	26	359	38:21:47,17062	-4:54:6,05786	736
2018-09-01 	23:37:08	8.27	25.43	19.33	2.377	26	0	38:21:47,17069	-4:54:6,05765	736
2018-09-01 	23:37:09	8.19	25.37	19.33	2.377	26	359	38:21:47,1695	-4:54:6,05686	736
2018-09-01 	23:37:10	8.27	25.43	19.33	2.377	26	359	38:21:47,17004	-4:54:6,05437	737
2018-09-01 	23:37:11	8.33	25.45	19.33	2.377	26	1	38:21:47,17289	-4:54:6,05167	737
2018-09-01 	23:37:12	8.27	25.45	19.33	2.377	26	1	38:21:47,18437	-4:54:6,061	737
2018-09-01 	23:37:14	8.41	25.45	19.33	2.377	26	359	38:21:47,19341	-4:54:6,07165	737
2018-09-01 	23:37:15	8.37	25.41	19.33	2.377	26	359	38:21:47,19971	-4:54:6,07802	737
2018-09-01 	23:37:16	8.33	25.43	19.33	2.377	18	357	38:21:47,20576	-4:54:6,0822	737
2018-09-01 	23:37:17	1.63	25.41	20.19	1.076	46	14	38:21:47,20795	-4:54:6,08288	737
2018-09-01 	23:37:18	1.67	25.41	20.19	1.076	46	15	38:21:47,20878	-4:54:6,07846	737
2018-09-01 	23:37:19	1.67	25.43	20.2	1.067	46	14	38:21:47,21026	-4:54:6,07666	737
2018-09-01 	23:37:20	1.63	25.45	20.2	1.067	46	14	38:21:47,21256	-4:54:6,07507	738
2018-09-01 	23:37:21	1.63	25.45	20.2	1.067	46	14	38:21:47,21702	-4:54:6,07918	738
2018-09-01 	23:37:22	1.63	25.43	20.2	1.067	46	14	38:21:47,22037	-4:54:6,08256	738
2018-09-01 	23:37:23	1.63	25.41	20.2	1.067	45	14	38:21:47,22116	-4:54:6,08425	738
2018-09-01 	23:37:24	1.59	25.43	20.2	1.067	46	14	38:21:47,2216	-4:54:6,08551	738
2018-09-01 	23:37:25	1.59	25.41	20.2	1.067	46	14	38:21:47,22188	-4:54:6,08627	738
2018-09-01 	23:37:26	1.51	25.45	20.2	1.067	46	14	38:21:47,22199	-4:54:6,0867	738
2018-09-01 	23:37:27	-3.31	25.43	20.25	1.019	65	23	38:21:47,22203	-4:54:6,08695	738
2018-09-01 	23:37:28	-3.23	25.43	20.25	1.019	66	20	38:21:47,22203	-4:54:6,08706	738
2018-09-01 	23:37:29	-3.23	25.41	20.55	0.773	65	21	38:21:47,22196	-4:54:6,08702	738
2018-09-01 	23:37:30	-3.23	25.43	20.55	0.773	66	21	38:21:47,22188	-4:54:6,08702	738
2018-09-01 	23:37:31	-3.31	25.41	20.55	0.773	66	21	38:21:47,22181	-4:54:6,08699	738
2018-09-01 	23:37:32	-3.27	25.43	20.55	0.773	65	22	38:21:47,22174	-4:54:6,08702	738
2018-09-01 	23:37:33	-3.19	25.41	20.55	0.773	65	21	38:21:47,22167	-4:54:6,08699	738
2018-09-01 	23:37:34	-3.27	25.41	20.55	0.773	66	21	38:21:47,22163	-4:54:6,08706	738
2018-09-01 	23:37:35	-3.27	25.41	20.55	0.773	65	21	38:21:47,22163	-4:54:6,08713	738
2018-09-01 	23:37:36	-3.31	25.43	20.55	0.773	66	22	38:21:47,22163	-4:54:6,08717	738
2018-09-01 	23:37:37	-4.29	25.43	20.56	0.766	76	192	38:21:47,22163	-4:54:6,08717	738
2018-09-01 	23:37:38	-4.29	25.43	20.56	0.766	75	194	38:21:47,2216	-4:54:6,08717	738
2018-09-01 	23:37:39	-4.25	25.43	20.56	0.766	75	193	38:21:47,22192	-4:54:6,08407	738
2018-09-01 	23:37:40	-4.37	25.41	20.63	0.718	75	194	38:21:47,22314	-4:54:6,08317	738
2018-09-01 	23:37:41	-4.37	25.41	20.63	0.718	75	193	38:21:47,22325	-4:54:6,09491	738
2018-09-01 	23:37:42	-4.37	25.43	20.63	0.718	75	193	38:21:47,2248	-4:54:6,09822	738
2018-09-01 	23:37:43	-4.37	25.43	20.63	0.718	75	193	38:21:47,23063	-4:54:6,11208	738
2018-09-01 	23:37:44	-4.37	25.41	20.63	0.718	75	193	38:21:47,2333	-4:54:6,11971	738
2018-09-01 	23:37:45	-4.37	25.43	20.63	0.718	75	193	38:21:47,23924	-4:54:6,12443	737
2018-09-01 	23:37:46	-4.37	25.41	20.63	0.718	75	194	38:21:47,2486	-4:54:6,12576	738
2018-09-01 	23:37:47	-2.63	25.37	20.63	0.718	55	190	38:21:47,25263	-4:54:6,12698	738
2018-09-01 	23:37:48	-0.97	25.37	20.65	0.705	55	194	38:21:47,25421	-4:54:6,12986	738
2018-09-01 	23:37:49	-0.93	25.37	20.65	0.705	55	195	38:21:47,25695	-4:54:6,13127	738
2018-09-01 	23:37:50	-0.89	25.41	20.65	0.705	55	195	38:21:47,26127	-4:54:6,1313	738
2018-09-01 	23:37:51	-0.89	25.35	20.68	0.685	55	195	38:21:47,26296	-4:54:6,13087	738
2018-09-01 	23:37:52	-0.89	25.35	20.68	0.685	55	195	38:21:47,264	-4:54:6,13051	738
2018-09-01 	23:37:56	-0.81	25.37	20.68	0.685	54	195	38:21:47,26483	-4:54:6,13094	738
2018-09-01 	23:37:57	-0.81	25.37	20.68	0.685	55	195	38:21:47,26555	-4:54:6,13166	738
2018-09-01 	23:37:58	-0.89	25.37	20.68	0.685	55	195	38:21:47,26584	-4:54:6,13188	738
2018-09-01 	23:38:00	-0.89	25.35	20.68	0.685	55	195	38:21:47,26606	-4:54:6,13228	738
2018-09-01 	23:38:01	6.03	25.37	20.68	0.685	35	195	38:21:47,26609	-4:54:6,13235	738
2018-09-01 	23:38:02	6.07	25.35	20.68	0.685	35	195	38:21:47,26836	-4:54:6,12943	738
2018-09-01 	23:38:03	6.13	25.35	20.53	0.787	35	194	38:21:47,27009	-4:54:6,13566	738
2018-09-01 	23:38:04	6.13	25.33	20.53	0.787	35	194	38:21:47,26375	-4:54:6,13134	738
2018-09-01 	23:38:05	6.11	25.33	20.53	0.787	35	194	38:21:47,25932	-4:54:6,12634	738
2018-09-01 	23:38:06	6.17	25.35	20.53	0.787	35	195	38:21:47,25943	-4:54:6,12436	738
2018-09-01 	23:38:07	6.25	25.33	20.53	0.787	35	195	38:21:47,25814	-4:54:6,12554	738
2018-09-01 	23:38:08	6.13	25.35	20.53	0.787	35	195	38:21:47,2577	-4:54:6,12857	738
2018-09-01 	23:38:09	6.13	25.37	20.53	0.787	35	195	38:21:47,26058	-4:54:6,1358	738
2018-09-01 	23:38:10	6.11	25.35	20.53	0.787	35	195	38:21:47,26361	-4:54:6,14358	738
2018-09-01 	23:38:11	13.35	25.35	20.53	0.787	17	195	38:21:47,2667	-4:54:6,14794	738
2018-09-01 	23:38:12	13.35	25.35	20.53	0.787	16	194	38:21:47,26717	-4:54:6,14783	738
2018-09-01 	23:38:13	13.35	25.35	20.34	0.938	17	194	38:21:47,27232	-4:54:6,15028	739
2018-09-01 	23:38:14	13.35	25.33	20.34	0.938	17	195	38:21:47,27675	-4:54:6,15312	739
2018-09-01 	23:38:15	13.41	25.35	20.33	0.946	17	195	38:21:47,2783	-4:54:6,15672	739
2018-09-01 	23:38:16	13.39	25.35	20.33	0.946	17	194	38:21:47,2806	-4:54:6,15809	739
2018-09-01 	23:38:17	13.41	25.35	20.33	0.946	17	194	38:21:47,27804	-4:54:6,16432	739
2018-09-01 	23:38:18	13.35	25.37	20.33	0.946	17	195	38:21:47,27027	-4:54:6,17314	738
2018-09-01 	23:38:19	13.35	25.35	20.32	0.955	17	194	38:21:47,25385	-4:54:6,17872	738
2018-09-01 	23:38:20	13.41	25.33	20.32	0.955	17	193	38:21:47,25018	-4:54:6,17731	738
2018-09-01 	23:38:21	9.35	25.33	20.33	0.946	28	195	38:21:47,2473	-4:54:6,17962	738
2018-09-01 	23:38:22	-4.57	25.35	20.33	0.946	85	37	38:21:47,24838	-4:54:6,1758	738
2018-09-01 	23:38:23	5.71	25.35	20.29	0.982	35	328	38:21:47,2567	-4:54:6,18667	738
2018-09-01 	23:38:26	5.81	25.41	20.03	1.247	33	327	38:21:47,26886	-4:54:6,19081	738
2018-09-01 	23:38:27	5.81	25.37	20.03	1.247	33	327	38:21:47,26127	-4:54:6,17328	738
2018-09-01 	23:38:28	5.77	25.37	20.03	1.247	33	327	38:21:47,2541	-4:54:6,16162	738
2018-09-01 	23:38:29	5.81	25.41	20.03	1.247	33	328	38:21:47,24896	-4:54:6,15024	739
2018-09-01 	23:38:30	5.73	25.37	20.03	1.247	33	327	38:21:47,24089	-4:54:6,13969	739
2018-09-01 	23:38:31	5.89	25.37	20.03	1.247	33	327	38:21:47,23938	-4:54:6,12832	738
2018-09-01 	23:38:32	5.81	25.37	20.03	1.247	33	328	38:21:47,23204	-4:54:6,12972	738
2018-09-01 	23:38:33	5.81	25.41	20.03	1.247	33	328	38:21:47,23002	-4:54:6,1254	738
2018-09-01 	23:38:34	1.47	25.37	20.03	1.247	46	344	38:21:47,22746	-4:54:6,12364	738
2018-09-01 	23:38:35	1.41	25.41	20.03	1.247	46	338	38:21:47,21328	-4:54:6,13714	738
2018-09-01 	23:38:36	1.37	25.37	20.03	1.247	46	339	38:21:47,20619	-4:54:6,15128	738
2018-09-01 	23:38:37	1.33	25.37	20.37	0.912	46	338	38:21:47,20176	-4:54:6,16	738
2018-09-01 	23:38:38	1.37	25.37	20.37	0.912	46	338	38:21:47,19899	-4:54:6,16774	739
2018-09-01 	23:38:39	1.47	25.35	20.37	0.912	46	338	38:21:47,19838	-4:54:6,17069	738
2018-09-01 	23:38:40	1.37	25.41	20.37	0.912	46	337	38:21:47,19906	-4:54:6,17339	739
2018-09-01 	23:38:42	1.33	25.41	20.37	0.912	46	339	38:21:47,20244	-4:54:6,17692	739
2018-09-01 	23:38:43	1.33	25.41	20.37	0.912	46	339	38:21:47,20316	-4:54:6,17605	739
2018-09-01 	23:38:44	-3.27	25.41	20.37	0.912	62	345	38:21:47,20763	-4:54:6,17677	739
2018-09-01 	23:38:45	-3.27	25.41	20.37	0.912	65	341	38:21:47,20738	-4:54:6,17764	739
2018-09-01 	23:38:46	-3.27	25.41	20.7	0.673	65	340	38:21:47,21083	-4:54:6,17591	739
2018-09-01 	23:38:47	-3.23	25.41	20.7	0.673	65	341	38:21:47,21242	-4:54:6,1718	739
2018-09-01 	23:38:48	-3.23	25.41	20.7	0.673	65	342	38:21:47,21443	-4:54:6,16705	739
2018-09-01 	23:38:49	-3.43	25.43	20.71	0.667	65	340	38:21:47,21623	-4:54:6,16435	738
2018-09-01 	23:38:50	-3.39	25.43	20.71	0.667	65	343	38:21:47,21652	-4:54:6,16421	738
2018-09-01 	23:38:51	-3.31	25.37	20.71	0.667	65	342	38:21:47,21904	-4:54:6,16298	738
2018-09-01 	23:38:52	-3.43	25.41	20.71	0.667	65	343	38:21:47,22163	-4:54:6,15974	738
2018-09-01 	23:38:53	-3.35	25.43	20.71	0.667	65	341	38:21:47,22376	-4:54:6,15427	738
2018-09-01 	23:38:54	-3.83	25.43	20.71	0.667	66	331	38:21:47,22584	-4:54:6,15222	738
2018-09-01 	23:38:55	-4.49	25.41	20.71	0.667	78	172	38:21:47,22617	-4:54:6,1492	738
2018-09-01 	23:38:56	-4.45	25.43	20.71	0.667	78	172	38:21:47,23168	-4:54:6,14502	738
2018-09-01 	23:38:57	-4.57	25.41	20.71	0.667	78	173	38:21:47,23646	-4:54:6,14048	738
2018-09-01 	23:38:58	-4.45	25.41	20.63	0.718	78	173	38:21:47,23765	-4:54:6,1429	738
2018-09-01 	23:38:59	-4.57	25.37	20.63	0.718	78	172	38:21:47,24258	-4:54:6,14185	738
2018-09-01 	23:39:00	-4.53	25.41	20.63	0.718	78	172	38:21:47,24237	-4:54:6,14088	738
2018-09-01 	23:39:01	-4.57	25.41	20.63	0.718	78	172	38:21:47,24467	-4:54:6,13382	737
2018-09-01 	23:39:02	-4.53	25.37	20.63	0.718	78	174	38:21:47,2473	-4:54:6,12162	737
2018-09-01 	23:39:03	-4.49	25.41	20.63	0.718	78	172	38:21:47,25155	-4:54:6,11053	737
2018-09-01 	23:39:04	-4.53	25.37	20.63	0.718	78	172	38:21:47,25961	-4:54:6,10182	737
2018-09-01 	23:39:05	-0.45	25.41	20.63	0.718	52	171	38:21:47,26472	-4:54:6,10744	738
2018-09-01 	23:39:06	-0.45	25.37	20.68	0.685	53	169	38:21:47,25738	-4:54:6,11064	738
2018-09-01 	23:39:07	-0.45	25.37	20.68	0.685	53	169	38:21:47,25317	-4:54:6,1065	737
2018-09-01 	23:39:08	-0.49	25.37	20.68	0.685	53	169	38:21:47,24917	-4:54:6,10157	737
2018-09-01 	23:39:09	-0.57	25.41	20.7	0.673	53	169	38:21:47,24564	-4:54:6,10031	737
2018-09-01 	23:39:10	-0.57	25.37	20.7	0.673	53	169	38:21:47,24838	-4:54:6,09689	738
2018-09-01 	23:39:11	-0.57	25.37	20.7	0.673	53	169	38:21:47,24528	-4:54:6,09124	738
2018-09-01 	23:39:12	-0.49	25.35	20.7	0.673	53	169	38:21:47,2405	-4:54:6,09088	738
2018-09-01 	23:39:13	-0.61	25.37	20.7	0.673	53	169	38:21:47,23603	-4:54:6,09095	738
2018-09-01 	23:39:14	-0.57	25.37	20.7	0.673	53	169	38:21:47,23214	-4:54:6,0917	738
2018-09-01 	23:39:15	4.97	25.41	20.7	0.673	30	171	38:21:47,23247	-4:54:6,09325	738
2018-09-01 	23:39:16	5.59	25.35	20.7	0.673	36	169	38:21:47,23078	-4:54:6,0939	738
2018-09-01 	23:39:18	5.51	25.33	20.55	0.773	36	169	38:21:47,22534	-4:54:6,10196	738
2018-09-01 	23:39:19	5.55	25.37	20.55	0.773	36	169	38:21:47,22746	-4:54:6,10434	738
2018-09-01 	23:39:20	5.63	25.33	20.56	0.766	36	169	38:21:47,22833	-4:54:6,10546	738
2018-09-01 	23:39:21	5.71	25.35	20.56	0.766	36	169	38:21:47,22869	-4:54:6,10592	738
2018-09-01 	23:39:22	5.67	25.37	20.56	0.766	36	169	38:21:47,2289	-4:54:6,1061	738
2018-09-01 	23:39:23	5.67	25.37	20.56	0.766	36	169	38:21:47,22916	-4:54:6,10618	738
2018-09-01 	23:39:24	5.71	25.37	20.56	0.766	36	169	38:21:47,2293	-4:54:6,10621	738
2018-09-01 	23:39:25	5.67	25.35	20.56	0.766	40	165	38:21:47,22937	-4:54:6,10618	738
2018-09-01 	23:39:26	13.15	25.37	20.56	0.766	18	168	38:21:47,22937	-4:54:6,10618	738
2018-09-01 	23:39:27	13.21	25.37	20.56	0.766	18	168	38:21:47,22934	-4:54:6,1061	738
2018-09-01 	23:39:28	13.21	25.35	20.37	0.912	17	168	38:21:47,2293	-4:54:6,1061	738
2018-09-01 	23:39:29	13.21	25.37	20.37	0.912	18	169	38:21:47,22926	-4:54:6,1061	738
2018-09-01 	23:39:30	13.17	25.33	20.38	0.904	17	168	38:21:47,22923	-4:54:6,1061	738
2018-09-01 	23:39:31	13.25	25.37	20.38	0.904	18	168	38:21:47,22926	-4:54:6,10614	738
2018-09-01 	23:39:32	13.17	25.37	20.38	0.904	18	169	38:21:47,22923	-4:54:6,1061	738
2018-09-01 	23:39:33	13.15	25.35	20.38	0.904	17	169	38:21:47,22916	-4:54:6,1061	738
2018-09-01 	23:39:34	13.17	25.37	20.38	0.904	18	169	38:21:47,22908	-4:54:6,10607	738
2018-09-01 	23:39:35	13.21	25.37	20.38	0.904	17	169	38:21:47,22901	-4:54:6,10603	738
2018-09-01 	23:39:36	0.41	25.41	20.46	0.839	59	166	38:21:47,22898	-4:54:6,106	738
2018-09-01 	23:39:37	0.79	25.37	20.46	0.839	42	337	38:21:47,22894	-4:54:6,10596	738
2018-09-01 	23:39:38	6.57	25.37	20.46	0.839	30	286	38:21:47,2289	-4:54:6,10592	738
2018-09-01 	23:39:39	6.57	25.37	20.21	1.057	29	285	38:21:47,2289	-4:54:6,10592	738
2018-09-01 	23:39:40	6.65	25.37	20.21	1.057	30	286	38:21:47,22887	-4:54:6,10589	738
2018-09-01 	23:39:41	6.57	25.41	20.22	1.047	30	286	38:21:47,2289	-4:54:6,10589	738
2018-09-01 	23:39:42	6.57	25.41	20.22	1.047	30	287	38:21:47,2289	-4:54:6,10592	738
2018-09-01 	23:39:43	6.53	25.41	20.22	1.047	30	286	38:21:47,22887	-4:54:6,10592	738
2018-09-01 	23:39:44	6.61	25.43	20.22	1.047	30	286	38:21:47,22883	-4:54:6,10596	738
2018-09-01 	23:39:45	6.61	25.41	20.22	1.047	30	287	38:21:47,22386	-4:54:6,10744	738
2018-09-01 	23:39:46	6.61	25.45	20.22	1.047	30	287	38:21:47,21609	-4:54:6,11078	739
2018-09-01 	23:39:47	6.53	25.41	20.22	1.047	29	287	38:21:47,21	-4:54:6,12331	738
2018-09-01 	23:39:48	6.57	25.41	20.22	1.047	29	286	38:21:47,21126	-4:54:6,13559	738
2018-09-01 	23:39:49	2.05	25.41	20.22	1.047	43	293	38:21:47,20781	-4:54:6,14387	738
2018-09-01 	23:39:50	2.01	25.47	20.22	1.047	43	294	38:21:47,20396	-4:54:6,14873	738
2018-09-01 	23:39:51	2.01	25.45	20.57	0.759	43	294	38:21:47,19755	-4:54:6,15136	738
2018-09-01 	23:39:52	1.97	25.43	20.57	0.759	43	294	38:21:47,19107	-4:54:6,15355	739
2018-09-01 	23:39:53	2.01	25.43	20.57	0.759	43	293	38:21:47,18642	-4:54:6,15654	739
2018-09-01 	23:39:54	1.97	25.43	20.57	0.759	43	294	38:21:47,18045	-4:54:6,16018	739
2018-09-01 	23:39:55	2.05	25.45	20.57	0.759	43	295	38:21:47,17526	-4:54:6,16388	739
2018-09-01 	23:39:56	2.01	25.45	20.57	0.759	43	294	38:21:47,17292	-4:54:6,1691	738
2018-09-01 	23:39:57	2.09	25.45	20.57	0.759	43	292	38:21:47,16889	-4:54:6,17598	738
2018-09-01 	23:39:58	2.05	25.45	20.57	0.759	43	294	38:21:47,16821	-4:54:6,17688	738
2018-09-01 	23:39:59	-2.99	25.45	20.57	0.759	64	293	38:21:47,1677	-4:54:6,17778	738
2018-09-01 	23:40:00	-2.95	25.45	20.57	0.759	63	290	38:21:47,16763	-4:54:6,17821	738
2018-09-01 	23:40:01	-2.91	25.45	20.57	0.759	63	291	38:21:47,1676	-4:54:6,17832	738
2018-09-01 	23:40:02	-3.03	25.45	20.82	0.603	63	290	38:21:47,16756	-4:54:6,17839	738
2018-09-01 	23:40:03	-2.99	25.45	20.82	0.603	63	290	38:21:47,16752	-4:54:6,17839	738
